precision,recall,f1-score,support
0.9897543190314293,0.9963452216870828,0.9930388343520405,64573.0
0.0,0.0,0.0,67.0
0.7103935418768921,0.49964513839602553,0.5866666666666667,1409.0
0.9847386031582613,0.9847386031582613,0.9847386031582613,0.9847386031582613
0.5667159536361072,0.4986634533610361,0.526568500339569,66049.0
0.9827908089951555,0.9847386031582613,0.9833625033527783,66049.0
